Subject,Type,x.0.1,y.0.1,x.0.4,y.0.4,x.0.5,y.0.5,x.0.3,y.0.3,x.0.2,y.0.2
122,Fall,1.527410505,0.793661422,0.058779613,0.075042524,0.434270407,0.398065472,10387.3818,1361.795357,0.216666667,0.45
132,Fall,0.317258044,0.274885965,0.246347214,0.09440346,0.675545186,0.480101623,606.5089808,349.0142122,0.516666667,0.266666667
132,Fall,0.293050265,0.239778032,0.167495801,0.076986744,0.70477374,0.556779839,519.5375986,309.7557003,0.366666667,0.2
132,Fall,0.339677023,0.301982343,0.179099593,0.062319769,0.633071677,0.408963092,547.7088741,311.0880853,0.5,0.233333333
134,Fall,0.379650847,0.297153262,0.135055134,0.059266893,0.509835078,0.231314655,755.0715949,346.0450045,0.233333333,0.133333333
134,Fall,0.415257547,0.379507675,0.098812076,0.036672298,0.779126558,0.584668107,1004.483262,435.7158455,0.166666667,0.116666667
134,Fall,0.405346227,0.295232391,0.093246256,0.043790756,0.750406233,0.609666195,808.9806832,453.2164515,0.166666667,0.1
149,Fall,0.19857212,0.125940863,0.158602727,0.123833134,0.656362725,0.5444719,239.8312287,69.86956754,0.266666667,0.383333333
149,Fall,0.267193133,0.144447181,0.144030954,0.13309987,0.641191241,0.543724591,420.9121461,115.1039662,0.266666667,0.333333333
149,Fall,0.270971862,0.176419673,0.123950075,0.096374848,0.621818061,0.49451791,399.6658576,128.6682181,0.216666667,0.266666667
150,Fall,0.498776772,0.27087847,0.124918334,0.134851802,0.398578595,0.244052267,1003.047814,428.2998593,0.433333333,0.25
150,Fall,0.611334379,0.355296294,0.069986322,0.081235643,0.376331344,0.195868152,1033.881205,513.4656079,0.183333333,0.166666667
150,Fall,0.35082727,0.355753519,0.088604575,0.062182763,0.525962988,0.354881691,745.7855207,623.1164041,0.2,0.166666667
157,Fall,0.3008683,0.1715593,0.1088187,0.1716886,0.6272828,0.5728831,484.818,174.1288,0.15,0.55
157,Fall,0.2441794,0.1942081,0.09733233,0.07467725,0.5471044,0.4137519,356.5037,180.693,0.1833333,0.1333333
157,Fall,0.2730118,0.1620806,0.07793956,0.07293511,0.6379595,0.6054546,268.2178,155.5573,0.2166667,0.1333333
4,Fall,0.546120902,0.26545443,0.051915953,0.061279615,0.565327599,0.523305367,1454.065507,389.7916139,0.183333333,0.216666667
4,Fall,0.676337958,0.333282661,0.056458077,0.057974433,0.589272945,0.546258623,2397.09664,677.1927059,0.216666667,0.233333333
4,Fall,0.811619148,0.305912712,0.059149272,0.068686286,0.575667497,0.456100869,3926.35744,567.7674332,0.216666667,0.25
49,Fall,0.569245027,0.373111998,0.166767655,0.117739906,0.488805492,0.279375778,1816.518374,602.1717752,0.483333333,0.3
49,Fall,0.572327706,0.378145385,0.133195993,0.092527329,0.492578146,0.308315993,1567.149426,580.8541855,0.366666667,0.183333333
49,Fall,0.604744582,0.734165264,0.141377386,0.051811446,0.451870143,0.247240976,2087.781322,1233.336729,0.25,0.15
51,Fall,1.016306251,0.293886832,0.034903345,0.079976964,0.455085152,0.344018284,6252.798912,522.7998423,0.033333333,0.15
51,Fall,0.444330118,0.317238482,0.062738039,0.042484943,0.509832854,0.297378295,1204.684626,566.4861591,0.133333333,0.083333333
51,Fall,1.366633342,0.371855669,0.023262196,0.050899612,0.444566386,0.327654102,9384.314953,866.3141901,0.05,0.1
52,Fall,0.270175563,0.180581592,0.089134814,0.066321981,0.567789206,0.499944041,427.8495511,83.63521598,0.216666667,0.283333333
52,Fall,0.435794808,0.185626452,0.053673342,0.068893156,0.640262446,0.57210487,1193.342433,151.2748373,0.083333333,0.216666667
52,Fall,0.367757009,0.199008113,0.06460365,0.065534387,0.456395786,0.31605827,832.4471698,229.5711258,0.15,0.15
56,Fall,0.595511038,0.295727079,0.036098369,0.043005767,0.77691909,0.645229651,2189.50844,463.3473923,0.1,0.133333333
56,Fall,0.64847467,0.476335503,0.036016482,0.029303207,0.649264236,0.571208678,2662.819201,1309.618631,0.083333333,0.066666667
56,Fall,0.563397239,0.590619504,0.039177209,0.02642198,0.594597134,0.549422218,1812.172479,2159.232914,0.1,0.066666667
64,Fall,0.413562761,0.296407566,0.053478049,0.052522902,0.687981815,0.626294206,1000.191878,271.6142786,0.183333333,0.25
64,Fall,0.454023617,0.154377726,0.043902913,0.095203711,0.626372552,0.633635864,1288.140172,120.7712813,0.1,0.3
64,Fall,0.487418233,0.18779489,0.047285344,0.072701727,0.527932795,0.452753391,927.2438951,143.3165379,0.15,0.25
72,Fall,0.252008005,0.270379059,0.122475169,0.037462219,0.509599889,0.241464515,348.2755038,110.6895987,0.366666667,0.183333333
72,Fall,0.231137725,0.164239587,0.131183733,0.087098339,0.527643337,0.338464273,310.779101,161.9414604,0.333333333,0.2
72,Fall,0.327257425,0.238872059,0.089849187,0.066226295,0.558994086,0.334560708,526.25997,216.2274067,0.216666667,0.216666667
75,Fall,0.37951096,0.263212677,0.086238942,0.067884698,0.547046204,0.382986602,894.1183645,431.0167146,0.116666667,0.116666667
75,Fall,0.446083098,0.2825986,0.079100658,0.058972995,0.540275273,0.370782546,1191.785616,472.2632483,0.116666667,0.116666667
75,Fall,0.499770106,0.288116719,0.080308029,0.069787131,0.530822284,0.359966795,1209.075644,430.7464628,0.15,0.183333333
78,Fall,0.625828013,0.43978305,0.072182653,0.04177595,0.429312462,0.201635442,1424.039029,349.1617118,0.133333333,0.2
78,Fall,0.68337077,0.290415632,0.067237541,0.067427144,0.488499918,0.253576641,2069.167811,519.5220091,0.116666667,0.15
78,Fall,0.923267695,0.79841137,0.054919512,0.026638522,0.414005005,0.215584601,5084.284106,351.7419516,0.066666667,0.3
79,Fall,0.376472062,0.175803866,0.062676412,0.07730125,0.54470427,0.420059922,713.674636,182.0670118,0.183333333,0.216666667
79,Fall,0.320137248,0.238567912,0.060457816,0.041785673,0.701273343,0.640875908,626.770983,153.1496172,0.15,0.15
79,Fall,0.38498304,0.223760458,0.052761777,0.042756325,0.624683336,0.562028476,921.0025531,141.988788,0.133333333,0.166666667
81,Fall,0.339789444,0.260175304,0.148880628,0.097612837,0.371645039,0.167964831,701.0898328,330.557815,0.366666667,0.333333333
81,Fall,0.488153374,0.270059085,0.088255304,0.074238027,0.379166599,0.181143783,1471.044561,451.4353365,0.166666667,0.133333333
81,Fall,0.50152086,0.600163999,0.090868751,0.022857908,0.381832202,0.117980705,1399.055178,261.01933,0.133333333,0.15
82,Fall,0.451218419,0.52725394,0,0,0,0,785.1053187,1314.273472,0.416666667,0.133333333
82,Fall,0.603094871,0.323504529,0.058893375,0.063553762,0.548215566,0.514122621,1396.604521,631.6424529,0.15,0.133333333
82,Fall,0.506476086,0.389754729,0.066022826,0.045221485,0.488845507,0.301473718,1584.046638,698.2175323,0.133333333,0.133333333
85,Fall,0.453220412,0.286218951,0.168476495,0.207955526,0.450146516,0.340608407,1222.10875,494.2027641,0.65,0.833333333
85,Fall,0.35305407,0.299736878,0.191908099,0.223030947,0.496347311,0.383409196,749.948947,497.2555524,0.6,0.916666667
85,Fall,0.382089545,0.230231765,0.156510886,0.13328093,0.475366523,0.258767445,886.9080185,238.0696837,0.366666667,0.483333333
86,Fall,0.37245695,0.331784748,0.065075953,0.043598152,0.500890908,0.378080778,834.5870628,205.9239686,0.183333333,0.333333333
86,Fall,0.333011043,0.185590549,0.054275184,0.057574027,0.625388436,0.599674646,528.9916229,136.3061023,0.133333333,0.15
86,Fall,0.34722974,0.221052666,0.057075462,0.078144316,0.622129693,0.650607063,618.8146166,204.0969549,0.166666667,0.25
92,Fall,0.699862342,0.311974668,0.093280425,0.084820272,0.663001546,0.509385544,2568.976569,444.6083094,0.15,0.266666667
92,Fall,0.628861124,0.305729496,0.126556613,0.093584087,0.666477758,0.500051598,2151.373065,389.4922563,0.233333333,0.316666667
92,Fall,0.616430594,0.384358712,0.128658151,0.081998427,0.542061733,0.307189908,2325.631125,722.9012662,0.233333333,0.183333333
95,Fall,0.278796008,0.099330532,0.071822188,0.099594576,0.664155051,0.609709058,220.5044965,59.66752378,0.3,0.183333333
95,Fall,0.308099407,0.229588839,0.075968422,0.044655386,0.603646002,0.467832975,322.1796211,112.5857472,0.266666667,0.133333333
95,Fall,0.359182709,0.155614144,0.055224368,0.064895442,0.631994335,0.603926008,330.9859772,127.9994148,0.216666667,0.2
100,Fall,0.586101953,0.371830027,0.084508946,0.03994935,0.30818013,0.107568876,1345.905001,139.5290204,0.15,0.216666667
100,Fall,0.751173315,0.28460095,0.046950773,0.052382074,0.525710272,0.36666097,3618.941133,182.4045451,0.05,0.15
100,Fall,0.627029091,0.440147086,0.055734267,0.033716161,0.53637654,0.338162834,2501.808147,1252.634855,0.066666667,0.05
102,Fall,0.465007319,0.169967102,0.11415243,0.14739061,0.629363272,0.439822357,1295.657738,153.1421891,0.133333333,0.266666667
102,Fall,0.581733626,0.205995507,0.112448734,0.144823396,0.554932502,0.325678276,2042.73898,222.4485279,0.166666667,0.35
102,Fall,0.426078394,0.195154306,0.202716489,0.11159929,0.555359388,0.206596275,1102.430826,214.6980764,0.383333333,0.2
105,Fall,0.57991095,0.274544683,0.109255242,0.173949556,0.58624275,0.537812177,1981.76639,442.137099,0.25,0.683333333
105,Fall,0.563021825,0.360558023,0.057691301,0.056784672,0.553595434,0.515786087,1702.707888,750.100898,0.133333333,0.083333333
105,Fall,0.614685298,0.212509531,0.05045419,0.080053255,0.630223091,0.635022102,1301.165644,249.6797342,0.183333333,0.216666667
108,Fall,0.575960662,0.525451868,0.072943521,0.035093253,0.491421476,0.236250479,2051.200788,579.9872135,0.066666667,0.066666667
108,Fall,0.335765702,0.309550222,0.094692684,0.03983183,0.476156921,0.195856002,459.223018,210.6066168,0.233333333,0.166666667
108,Fall,0.346402539,0.195216791,0.079347771,0.082348638,0.640631833,0.557728811,486.4679187,188.1501891,0.166666667,0.133333333
110,Fall,0.331114849,0.473344548,0.09178016,0.048620713,0.874939076,0.671994806,607.4794982,1395.792845,0.183333333,0.1
110,Fall,0.460287472,0.391917612,0.063175554,0.067770062,0.782712149,0.649914581,1004.322639,847.0581674,0.133333333,0.233333333
110,Fall,0.391014368,0.326699507,0.067979441,0.060132721,0.819978381,0.651374738,674.8417409,630.5658042,0.183333333,0.166666667
113,Fall,0.414707341,0.437944646,0.055765966,0.042313494,0.573052579,0.577805542,1045.411972,1101.149757,0.166666667,0.116666667
113,Fall,0.469630397,0.295657781,0.050233107,0.048046618,0.620358236,0.632819773,1258.591468,538.6934929,0.15,0.133333333
113,Fall,0.546232731,0.405898315,0.05385508,0.042377362,0.553560558,0.493889183,1662.424408,843.9200717,0.166666667,0.116666667
121,Fall,0.394299236,0.199951286,0.046643955,0.066646226,0.646637453,0.596674383,925.3161711,200.1845334,0.1,0.166666667
121,Fall,0.667540081,0.190227552,0.030230908,0.064662257,0.55834235,0.602897802,2306.809139,181.94837,0.066666667,0.15
121,Fall,0.612054109,0.238741026,0.033280796,0.055332546,0.576166079,0.542512992,934.9108573,230.2380828,0.066666667,0.15
122,Fall,1.575143072,0.719474098,0.075804373,0.100569103,0.342945047,0.237639211,15169.23225,1553.85597,0.166666667,0.116666667
122,Fall,2.331454677,0.736619097,0.054114068,0.097835576,0.341419164,0.202720405,33533.29864,1890.772406,0.15,0.383333333
122,Fall,1.463043583,1.020808605,0.060995246,0.05108856,0.439630048,0.339780445,11745.38696,1086.631696,0.2,0.5
132,Fall,0.493789554,0.378931893,0.270250185,0.149886958,0.424026167,0.242908917,1398.05867,726.453091,1,0.566666667
132,Fall,0.333912485,0.448807648,0.19876224,0.07301697,0.531144359,0.385722141,681.0456578,836.2591182,0.416666667,0.183333333
132,Fall,0.308616379,0.257052666,0.180384019,0.123971696,0.586459254,0.42361413,583.0723476,304.0759786,0.35,0.466666667
134,Fall,0.397847713,0.279777221,0.131102988,0.08266124,0.698441297,0.595980207,974.5490609,338.8297942,0.2,0.266666667
134,Fall,0.477911914,0.339185623,0.097331896,0.045277287,0.568361528,0.331231541,1403.949382,373.1936831,0.1,0.166666667
134,Fall,0.322134284,0.210954964,0.120663562,0.05409357,0.634083133,0.431040137,641.3405137,269.6646418,0.166666667,0.1
149,Fall,0.367481513,0.208943778,0.130683862,0.146015073,0.627124013,0.552868814,361.2109139,265.4478998,0.683333333,0.2
149,Fall,0.259248014,0.193972066,0.11030658,0.113231734,0.631078125,0.586732125,326.4300008,229.9055626,0.266666667,0.25
149,Fall,0.209973386,0.292131513,0.123478762,0.044995658,0.618703986,0.529010907,264.800672,393.8560783,0.3,0.1
150,Fall,0.387289528,0.236079487,0.069479277,0.072770171,0.57951674,0.516916156,608.0030855,344.2218329,0.15,0.15
150,Fall,0.519213561,0.232680245,0.056312998,0.069645513,0.581344889,0.451395868,610.1606938,324.4382434,0.166666667,0.15
150,Fall,0.374155812,0.346906784,0.076990526,0.043922141,0.590252362,0.465989379,779.5607529,648.6037814,0.166666667,0.133333333
157,Fall,0.243873317,0.130198737,0.079614947,0.088830926,0.63331425,0.593656488,317.9508416,100.5045781,0.2,0.2
157,Fall,0.245825129,0.140961016,0.08924472,0.092774393,0.649137085,0.57080072,296.6341562,117.4740901,0.216666667,0.2
157,Fall,0.236879997,0.143963824,0.095945315,0.112941078,0.579698979,0.503973874,326.3912558,108.3431261,0.216666667,0.383333333
4,Fall,1.882069049,1.401371781,0.070473875,0.051036539,0.454412255,0.301813617,19057.07319,11273.78879,0.216666667,0.15
4,Fall,1.552140623,1.651033582,0.066803679,0.046264826,0.411661992,0.330966228,14783.83446,10576.4896,0.183333333,0.183333333
4,Fall,1.745444505,1.526019005,0.060301049,0.05167911,0.478757158,0.460935463,18435.89163,12325.60072,0.183333333,0.166666667
49,Fall,1.541553877,1.400520372,0.129522841,0.101822341,0.550781342,0.473467983,14436.37513,10993.78781,0.316666667,0.3
49,Fall,1.550769624,1.185245423,0.103332747,0.09535987,0.484159252,0.407102667,14719.54512,8461.429052,0.233333333,0.25
49,Fall,1.640103785,1.251980983,0.089886888,0.086761617,0.50824316,0.467505365,15773.99112,9511.210836,0.216666667,0.233333333
51,Fall,1.363608303,0.821843637,0.150734322,0.111075034,0.539108069,0.367643159,11071.65317,4102.098068,0.433333333,0.316666667
51,Fall,1.282248352,0.827443008,0.129262855,0.091185024,0.460455917,0.251139771,9691.781766,4003.753508,0.266666667,0.283333333
51,Fall,1.127844723,0.828632362,0.169078277,0.103690162,0.488349012,0.292630051,7602.35424,4117.776687,0.45,0.3
52,Fall,1.115504514,0.762218078,0.140725385,0.096055577,0.417845101,0.216742401,7541.898514,3542.575959,0.366666667,0.266666667
52,Fall,1.183891457,0.782490296,0.10828124,0.09346408,0.460352221,0.333018824,8574.052329,3709.872348,0.233333333,0.283333333
52,Fall,1.15125718,0.829099307,0.117475457,0.078627118,0.462092246,0.247328495,8065.542909,4197.10797,0.283333333,0.233333333
56,Fall,1.32652814,1.228741819,0.097660347,0.067854686,0.581958829,0.547708981,10721.9889,8585.494603,0.283333333,0.183333333
56,Fall,1.388621784,1.135433597,0.087177935,0.077298979,0.51158576,0.448446644,11102.45467,6514.782726,0.283333333,0.266666667
56,Fall,1.253503171,1.352196692,0.085801053,0.054530997,0.554389454,0.442197158,9598.331664,10196.38241,0.216666667,0.15
64,Fall,1.299901247,1.106602551,0.195895692,0.093983145,0.553853052,0.3615583,10145.81039,7447.015888,0.416666667,0.216666667
64,Fall,1.293530783,1.155523265,0.200129327,0.09162916,0.560246877,0.335338824,10022.86718,8073.883644,0.333333333,0.183333333
64,Fall,1.607012322,1.286335646,0.130795597,0.084131922,0.551287032,0.358078178,15203.39844,9797.603037,0.2,0.216666667
72,Fall,1.014012363,0.946093259,0.147951013,0.136224999,0.608596069,0.551860133,6254.038494,5128.519419,0.333333333,0.383333333
72,Fall,1.003537305,0.811978567,0.161497522,0.153083933,0.563125247,0.484039351,5901.155569,3889.092371,0.4,0.433333333
72,Fall,0.983976893,0.891364261,0.165585057,0.115064661,0.571688537,0.468265717,5863.339923,4424.054495,0.333333333,0.233333333
75,Fall,0.824057873,0.875201264,0.183966762,0.10250312,0.472962852,0.327323484,4107.695547,4013.33072,0.433333333,0.216666667
75,Fall,1.246685009,0.808230673,0.110301513,0.087755646,0.453035328,0.270796552,8998.210895,3840.095014,0.233333333,0.216666667
75,Fall,1.231348609,1.001671335,0.135792615,0.089255126,0.512990792,0.332829662,8750.504035,5774.881739,0.316666667,0.2
78,Fall,1.004390834,0.828492735,0.146180634,0.095015322,0.518804159,0.368965079,5105.651632,3710.307282,0.433333333,0.316666667
78,Fall,1.326928715,0.906522866,0.10899636,0.071818497,0.52522571,0.30965853,8151.865158,4666.954595,0.266666667,0.2
78,Fall,1.200649142,0.748717061,0.126262218,0.06202585,0.482734199,0.194709556,6338.997119,3196.600589,0.45,0.15
79,Fall,1.32927162,0.939044522,0.109968014,0.104412027,0.580535727,0.526332101,8629.450516,5026.085123,0.416666667,0.366666667
79,Fall,1.132364805,1.239934293,0.106059779,0.060615072,0.572821131,0.423179601,7806.687532,5687.480854,0.3,0.25
79,Fall,1.067593189,0.973862037,0.095874748,0.075381498,0.567883713,0.467277842,6204.221954,5191.308411,0.316666667,0.25
81,Fall,1.590544785,1.568183613,0.083702091,0.063479316,0.466073116,0.371489288,14791.68956,14883.23043,0.183333333,0.216666667
81,Fall,1.740578038,1.571823832,0.069337206,0.066982276,0.461492539,0.415194807,18417.99305,12148.30575,0.15,0.266666667
81,Fall,1.751550524,1.640521358,0.095951018,0.072114224,0.471289367,0.367902699,16394.11923,16495.00852,0.233333333,0.216666667
82,Fall,1.11408161,1.111781753,0.115694833,0.08486767,0.487947094,0.381316465,7539.48648,7533.62713,0.333333333,0.283333333
82,Fall,1.11408161,1.111781753,0.115694833,0.08486767,0.487947094,0.381316465,7539.48648,7533.62713,0.333333333,0.283333333
82,Fall,1.148331359,1.14551404,0.106428902,0.077030914,0.483856517,0.430446114,7710.270126,7995.83939,0.3,0.2
85,Fall,1.640462416,1.400848344,0.203793394,0.111002087,0.549844423,0.384259966,16198.62005,11906.69522,0.416666667,0.3
85,Fall,1.791541269,1.62332164,0.162617872,0.091813771,0.557571421,0.391455744,19064.2925,14955.47662,0.35,0.266666667
85,Fall,1.707716742,1.582492364,0.184831572,0.113354157,0.54927973,0.40762833,16334.66807,14336.73281,0.333333333,0.3
92,Fall,1.496020624,1.302365509,0.153032946,0.100844156,0.591095542,0.431814465,12609.4783,10295.74571,0.366666667,0.3
92,Fall,1.581012216,1.274585887,0.121748274,0.086778917,0.576251406,0.472747058,15199.08787,9922.478883,0.25,0.233333333
92,Fall,1.585181802,1.194563998,0.129759371,0.081216798,0.532005248,0.326882222,15404.6809,8667.118415,0.233333333,0.216666667
