Subject,Type,x.0.1,x.1.1,x.2.1,x.3.1,x.4.1,x.5.1,x.6.1,y.0.1,y.1.1,y.2.1,y.3.1,y.4.1,y.5.1,y.6.1,x.0.4,x.1.4,x.2.4,x.3.4,x.4.4,x.5.4,x.6.4,y.0.4,y.1.4,y.2.4,y.3.4,y.4.4,y.5.4,y.6.4,x.0.5,x.1.5,x.2.5,x.3.5,x.4.5,x.5.5,x.6.5,y.0.5,y.1.5,y.2.5,y.3.5,y.4.5,y.5.5,y.6.5,x.0.3,x.1.3,x.2.3,x.3.3,x.4.3,x.5.3,x.6.3,y.0.3,y.1.3,y.2.3,y.3.3,y.4.3,y.5.3,y.6.3,x.0.2,x.1.2,x.2.2,x.3.2,x.4.2,x.5.2,x.6.2,y.0.2,y.1.2,y.2.2,y.3.2,y.4.2,y.5.2,y.6.2
72,Fall,0.244796938,0.041021242,0.069404733,0.066710075,0.125369061,0.102308214,0.102903126,0.176240863,0.011323293,0.059310199,0.062378232,0.095866536,0.090254845,0.075085965,0.140452929,0.466887134,0.334647532,0.184949174,0.071706911,0.033130474,0.016380407,0.130598531,0.591612999,0.263663635,0.174026287,0.068389826,0.028791311,0.012100366,0.597912345,0.285284405,0.293558171,0.179635412,0.075229522,0.033682804,0.015598413,0.484432308,0.514958469,0.159544378,0.171122128,0.066520631,0.027150884,0.011569317,326.4268507,10.10362723,28.91925303,26.71535639,94.13330455,64.07957355,62.73250912,181.2145646,0.769516826,21.12002858,23.36057058,55.48491082,49.42573096,34.99545408,0.283333333,1.766666667,1.1,0.716666667,0.333333333,0.166666667,0.083333333,0.333333333,3.216666667,1.033333333,0.683333333,0.333333333,0.133333333,0.066666667
75,Fall,0.527014919,0.071752625,0.104148876,0.252133967,0.132019408,0.174221295,0.177924903,0.32450924,0.007253324,0.048633325,0.082612569,0.086757738,0.046843112,0.092690781,0.091011854,0.374603934,0.302772387,0.099066654,0.077514388,0.037963074,0.017790774,0.046542512,0.584324476,0.241974891,0.099823459,0.060281606,0.033405984,0.011871587,0.533892866,0.264279739,0.26491046,0.092985459,0.073821501,0.036091296,0.017260951,0.250899737,0.519402033,0.159648288,0.084316667,0.058500415,0.034357102,0.010126527,1258.772052,30.90432971,65.10871041,385.8463949,105.1222015,182.3781641,188.6566429,367.0436703,0.315746324,14.19055828,41.03288611,45.22997758,13.41565267,53.4738423,0.233333333,1.45,1.033333333,0.366666667,0.35,0.2,0.1,0.15,2.416666667,0.85,0.4,0.3,0.166666667,0.066666667
75,Fall,0.32299246,0.062349284,0.121258594,0.142927629,0.13914424,0.115944743,0.071366156,0.29326796,0.023133199,0.069646492,0.128320167,0.086749268,0.094657208,0.095268564,0.145894458,0.387404014,0.270975846,0.112863239,0.06516656,0.03268296,0.020119205,0.074524944,0.312616723,0.276929267,0.066851844,0.062183178,0.031484002,0.014471918,0.567488628,0.24731751,0.232210965,0.106530657,0.061165694,0.032924509,0.018418413,0.335720832,0.199967358,0.202201727,0.043818958,0.059802976,0.032272597,0.014116236,623.8997861,23.32830558,88.04992644,123.0665903,116.0210891,81.70152922,31.32353201,325.2168807,3.211708688,29.11965459,99.15289946,45.21907851,54.87846479,56.05764226,0.333333333,1.583333333,0.966666667,0.433333333,0.316666667,0.166666667,0.1,0.216666667,1.6,1.05,0.283333333,0.283333333,0.15,0.066666667
75,Fall,0.363305748,0.05896003,0.112891422,0.133934313,0.109363011,0.092742421,0.080363967,0.248731506,0.071379053,0.078325909,0.081906718,0.097108039,0.100423212,0.054920724,0.116960408,0.416047671,0.273785847,0.120047788,0.066907332,0.032454109,0.014778306,0.108157433,0.25128904,0.205955664,0.100370008,0.052374996,0.020810671,0.0101036,0.548125134,0.258593814,0.226609291,0.118010846,0.064817458,0.030955493,0.014891749,0.439974072,0.06136119,0.176919946,0.101177638,0.052492455,0.021166268,0.006785303,772.88401,20.84565083,76.50911251,107.7100304,71.70613078,52.22560087,40.62596724,263.743174,30.58102801,36.78574925,40.2903858,57.32239693,62.08224208,19.01034942,0.2,1.4,0.966666667,0.516666667,0.333333333,0.166666667,0.066666667,0.3,1.15,0.716666667,0.416666667,0.233333333,0.1,0.066666667
78,Fall,0.830522647,0.087184519,0.192386921,0.158081069,0.260657145,0.194424538,0.192307225,0.310066114,0.096882303,0.091244205,0.08950577,0.057928886,0.072905883,0.044325407,0.057496507,0.287920721,0.240726862,0.107206931,0.03433021,0.020478817,0.009043092,0.093256775,0.117568706,0.207457223,0.127746505,0.073582462,0.037058429,0.0170594,0.48470046,0.137182607,0.229808647,0.109487059,0.033615438,0.020327467,0.009382191,0.317832727,0.018934786,0.115556727,0.130155579,0.067930562,0.037193739,0.017410321,2117.12717,45.63707827,222.0380794,150.3047245,409.945659,234.2479804,236.3758563,347.0208254,56.3200047,49.99510407,48.10067068,20.18625191,32.30659207,11.84430804,0.133333333,1.133333333,0.933333333,0.466666667,0.166666667,0.1,0.05,0.283333333,0.9,0.816666667,0.533333333,0.35,0.183333333,0.1
78,Fall,0.97966817,0.116087598,0.204684689,0.143856012,0.187357891,0.327057074,0.254680637,0.598618266,0.049166509,0.065365656,0.119713909,0.084620976,0.14246929,0.101325262,0.057148557,0.355825038,0.230858728,0.118847393,0.044937891,0.023056236,0.009450094,0.037360641,0.178909506,0.252834489,0.11293176,0.062186233,0.023069952,0.010363343,0.457189545,0.177283178,0.203136877,0.103327899,0.046268884,0.022476072,0.008152445,0.222114682,0.082794844,0.184508751,0.109796751,0.064453806,0.020714273,0.010430489,5679.997913,80.86066217,251.4389254,123.8303146,215.0327479,650.5321028,406.649992,1076.905946,14.50796161,25.6598917,84.92761677,43.35069814,123.0556344,59.89592922,0.066666667,1.216666667,0.883333333,0.533333333,0.2,0.116666667,0.05,0.066666667,0.9,0.883333333,0.466666667,0.3,0.133333333,0.05
78,Fall,0.956418432,0.235514023,0.198193195,0.244129437,0.225855247,0.268144339,0.251282542,0.320662635,0.065372908,0.063930147,0.145813918,0.086287579,0.090153852,0.081449707,0.078200163,0.300279909,0.236948879,0.063691932,0.030198049,0.015634239,0.008213064,0.082353918,0.14839005,0.263484365,0.090626048,0.063900849,0.030093978,0.013182569,0.350880987,0.125329301,0.214869051,0.064265505,0.030078427,0.016123625,0.008366456,0.112286865,0.040721319,0.190627864,0.081401344,0.062980341,0.028868742,0.013163186,3342.597063,333.0213455,235.5389253,360.6946919,312.1437162,446.5728574,415.2719836,407.3733483,25.64354166,24.54455656,128.0112489,44.73553229,49.61028565,41.40218984,0.116666667,1.166666667,0.9,0.283333333,0.133333333,0.083333333,0.05,0.266666667,1.016666667,0.916666667,0.383333333,0.3,0.15,0.066666667
79,Fall,0.292115947,0.016011722,0.156445591,0.153934016,0.084484348,0.114201524,0.127035898,0.181903965,0.062138775,0.083825494,0.051650823,0.041246356,0.024638508,0.019261115,0.126743634,0.594629763,0.178732975,0.100434398,0.065918649,0.029323635,0.010183273,0.13066415,0.071975568,0.196717861,0.164424705,0.08594939,0.036199919,0.015241384,0.650936829,0.526447665,0.083172858,0.091015557,0.066369211,0.030697493,0.00968875,0.597595449,0.032488282,0.073778207,0.153046286,0.08455202,0.037447757,0.014874084,517.8362847,1.538118688,146.7361829,142.7126685,42.82199679,79.13503312,102.0941379,129.2455758,23.17417799,42.16842,15.99078662,10.22452432,3.686261797,2.304649575,0.4,2.7,0.85,0.416666667,0.333333333,0.15,0.05,0.716666667,0.8,0.866666667,0.683333333,0.4,0.183333333,0.083333333
79,Fall,0.430317675,0.009172008,0.063142666,0.159895303,0.134208743,0.143112027,0.201672215,0.179422651,0.007745985,0.063850411,0.06372541,0.063682816,0.080842316,0.06823568,0.05270026,0.638507797,0.262233538,0.086425311,0.049577697,0.029042688,0.015287449,0.090738761,0.592605907,0.180241076,0.149003311,0.059276567,0.033265346,0.014401742,0.692474158,0.589685336,0.176295335,0.073042959,0.049495214,0.029104117,0.014463477,0.666837281,0.532489971,0.09298932,0.141942201,0.056894464,0.029877064,0.013550495,877.5570083,0.504906608,23.93006998,154.5722799,110.3009025,125.4397021,250.0199885,178.3624201,0.359453864,24.47400076,24.35876726,24.79361336,39.97473052,28.77532246,0.133333333,4.533333333,0.933333333,0.3,0.216666667,0.133333333,0.083333333,0.216666667,2.583333333,0.683333333,0.616666667,0.233333333,0.166666667,0.066666667
79,Fall,0.417650299,0.010948434,0.066337992,0.138665599,0.178806076,0.13501117,0.174012467,0.183638513,0.005574101,0.032975243,0.049061652,0.085700811,0.048998674,0.048061333,0.058253556,0.619388034,0.281953288,0.087463814,0.046368463,0.030811883,0.011528627,0.072891693,0.631955187,0.272642276,0.161179829,0.064112574,0.038405959,0.022566101,0.700831597,0.559161711,0.186760863,0.07483542,0.046887077,0.029434441,0.011412775,0.61996766,0.576757144,0.182235314,0.136039925,0.062308637,0.038642558,0.020639809,1030.654632,0.719137846,26.42390669,115.9872032,195.6294909,111.0320195,186.609219,148.4068206,0.186404957,6.529248249,14.44783044,43.98319163,14.71942842,14.03191105,0.133333333,3.966666667,1,0.366666667,0.2,0.15,0.05,0.233333333,4.483333333,0.95,0.666666667,0.3,0.183333333,0.116666667
